date,open,high,low,close,volume,silver_close,copper_close,cl_close,platinum_close,DXY_Curncy,GT2_Govt,GT10_Govt,GTII10_Govt,CPI_YOY_Index,CPI_XYOY_Index,PCE_CORE_YOY_Index,PPI_YOY_Index,M2_Index,NFP_TCH_Index,USURTOT_Index,USDCNY_Curncy,CHEFTYOY_Index,CNMS2YOY_Index,GDP_CQOQ_Index,FARBAST_Index,GLD_close,GLD_volume,IAU_close,IAU_volume,GDX_close,GDX_volume,GDXJ_close,GDXJ_volume,geopolitical_value,geopolitical_confidence,invest_value,invest_confidence,geo_weighted,invest_weighted,return_1d,return_5d,return_20d,ma5,ma5_ratio,ma10,ma10_ratio,ma20,ma20_ratio,ma60,ma60_ratio,vol_5d,vol_10d,vol_20d,rsi_14,rsi_21,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pos,atr_14,volume_ma5_ratio,gold_silver_ratio,silver_return_1d,cl_return_1d,copper_return_1d,yield_spread_10_2,breakeven_inflation,real_rate_proxy,dxy_return_1d,dxy_return_5d,geopolitical_value_ma5,geopolitical_value_diff,geopolitical_value_diff3,invest_value_ma5,invest_value_diff,invest_value_diff3,geo_weighted_ma5,geo_weighted_diff,geo_weighted_diff3,invest_weighted_ma5,invest_weighted_diff,invest_weighted_diff3,target_return_t1,target_return_t5,target_close_t1,target_dir_t1
2023-11-09,1951.699951171875,1964.199951171875,1945.300048828125,1964.199951171875,10,22.83099937438965,3.634999990463257,77.16000366210938,856.5999755859375,105.91,5.021,4.626,2.279,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2846,-2.6,10.3,4.7,7860691.0,,,,,,,,,1.0,0.85,-0.8,0.8,0.85,-0.6400000000000001,0.00650778948084807,-0.010777611138793053,0.050767613472884277,1971.1199951171875,-0.0035107167308203735,1978.9999877929683,-0.00747854305830431,1969.4999938964843,-0.0026910600360671166,1920.9216634114584,0.02252995975044425,0.10331300385577603,0.0831840556056584,0.14097121291750742,41.79368210850378,68.97840043150467,16.85086186093895,21.058451168086044,-4.207589307147096,2015.2445394374945,1923.755448355474,0.44206912909103185,12.557146344866055,0.22727272727272727,86.0321494857188,0.008124697331463704,-0.004772283284058321,0.00192942928388673,-0.3949999999999996,2.3470000000000004,1.4260000000000002,0.0030020929417668984,-0.0020165089894840227,0.9,0.5,0.0,-0.08,-0.20000000000000007,-1.3,0.76,0.5,-0.050000000000000044,-0.07900000000000011,-0.19000000000000017,-1.0150000000000001,-0.01608796271840074,0.010029566099130749,1932.5999755859373,0
2023-11-10,1959.5999755859373,1959.5999755859373,1932.5999755859373,1932.5999755859373,375,22.21500015258789,3.5834999084472656,77.7300033569336,838.5999755859375,105.861,5.063,4.653,2.325,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2855,-2.6,10.3,4.7,7860691.0,,,,,,,,,1.0,0.85,-0.6,0.7,0.85,-0.42,-0.01608796271840074,-0.02957570897015449,0.0026979096741766018,1959.339990234375,-0.013647460257899868,1973.3999877929684,-0.020674983510393874,1969.759991455078,-0.018865250604308548,1921.7299967447916,0.005656350715011138,0.1296688448366472,0.11120212482444604,0.1120611447264396,34.03939248298899,61.77017078508655,12.685015785761607,19.38376409162116,-6.698748305859553,2014.54609907168,1924.9738838384762,0.08513903253951191,14.128574916294642,3.216123499142367,86.99527176342637,-0.026980826012055648,0.0073872429726713484,-0.014167835529877881,-0.41000000000000014,2.3279999999999994,1.4529999999999994,-0.00046265697290148733,0.007998400319936039,0.9,0.0,0.0,-0.25999999999999995,0.20000000000000007,-0.8,0.75,0.0,0.04999999999999993,-0.19900000000000012,0.22000000000000014,-0.5599999999999999,0.006674958386125196,0.02535444510969942,1945.5,1
2023-11-13,1939.9000244140625,1947.199951171875,1934.0,1945.5,191,22.298999786376957,3.662499904632568,78.63999938964844,857.0,105.631,5.037,4.641,2.323,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2891,-2.6,10.3,4.7,7860691.0,,,,,,,,,1.0,0.8,-1.0,0.6,0.8,-0.6,0.006674958386125196,-0.01821758984189681,0.012701069556060318,1952.1199951171875,-0.0033911824753324327,1968.3299926757809,-0.011598661180153735,1970.9799926757812,-0.012927575505822242,1922.7199971516927,0.011847800450431434,0.15854051954588821,0.11674429807291027,0.11358577093552466,40.06732373757719,54.04559441521071,10.305679460339888,17.568147165364906,-7.262467705025017,2011.2906554934855,1930.669329858077,0.1839546797928803,14.742858886718766,1.482919254658385,87.24606567785659,0.003781212388570765,0.011707140015627893,0.022045485755163075,-0.3959999999999999,2.318,1.4409999999999998,-0.0021726603753979834,0.003953808867556807,0.9,0.0,0.5,-0.5599999999999999,-0.4,-0.4,0.7300000000000001,-0.04999999999999993,0.45000000000000007,-0.39400000000000013,-0.18,-0.15000000000000002,0.008378334015998412,0.016550990065214544,1961.800048828125,1
2023-11-14,1965.800048828125,1965.800048828125,1961.800048828125,1961.800048828125,2,23.07900047302246,3.682499885559082,79.7699966430664,886.2000122070312,104.053,4.837,4.448,2.17,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2528,-2.6,10.3,4.7,7860691.0,,,,,,,,,1.0,0.8,1.0,0.8,0.8,0.8,0.008378334015998412,-0.002542200465664557,0.020336037160878284,1951.1199951171875,0.005473806704695328,1965.990002441406,-0.0021312181690027465,1972.9349975585938,-0.005643849769124465,1923.8616638183594,0.019719913195041183,0.17365943181315452,0.1272122523939512,0.11684468416755575,42.83880820984524,58.707767010069134,9.624372223460114,15.979392176983948,-6.3550199535238345,2006.637655206113,1939.2323399110744,0.33480607305128746,15.185712541852695,0.01597444089456869,85.0036833716569,0.03497917817471019,0.014369242906768331,0.005460745787656318,-0.38899999999999935,2.2780000000000005,1.2480000000000002,-0.014938796376063879,-0.014108127570066964,0.9,0.0,0.0,-0.4,2.0,1.8,0.73,0.0,-0.04999999999999993,-0.2620000000000001,1.4,1.4400000000000002,-0.0008665884391242384,0.019115097903275258,1960.0999755859373,0
2023-11-15,1962.800048828125,1962.800048828125,1960.0,1960.0999755859373,6,23.48500061035156,3.7174999713897705,78.7699966430664,895.2999877929688,104.394,4.913,4.532,2.231,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2468,-2.6,10.3,4.7,7814991.0,,,,,,,,,1.0,0.85,0.0,0.5,0.85,0.0,-0.0008665884391242384,0.004406854002529936,0.0024548287413428405,1952.839990234375,0.0037176549988056085,1964.119995117187,-0.0020467280722377135,1973.1749938964845,-0.00662638557197992,1924.9233296712239,0.018274310136145333,0.16186609250905917,0.12670153323412955,0.10088679117822505,41.21840944601567,57.99829686277103,8.845286668425842,14.552571075272327,-5.707284406846485,2006.4140729478574,1939.9359148451115,0.30331858336624956,14.828578404017874,0.050933786078098474,83.46178090532031,0.017591755665661513,-0.012536041645764828,0.009504436366160274,-0.3810000000000002,2.301,1.3319999999999999,0.003277176054510722,-0.011354919360184845,1.0,0.0,0.0,-0.27999999999999997,-1.0,0.6,0.8299999999999998,0.04999999999999993,0.0,-0.1720000000000001,-0.8,0.42,0.012142262703212614,0.015968598141923085,1983.9000244140625,1
2023-11-16,1965.300048828125,1983.9000244140625,1964.5999755859373,1983.9000244140625,39,23.892000198364254,3.704499959945679,76.62999725341797,897.0999755859375,104.349,4.839,4.437,2.156,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2427,-2.6,10.3,4.7,7814991.0,,,,,,,,,0.0,0.6,-0.3,0.6,0.0,-0.18,0.012142262703212614,0.010029566099130749,0.007874415671486279,1956.7800048828126,0.013859513825558611,1963.95,0.01015811217905882,1973.9499938964843,0.005040670000934222,1926.013330078125,0.03005518883588909,0.17808804642931012,0.1416077225586546,0.10715375739747537,48.67007570157642,56.3555535783168,10.032670408822923,13.648590941982448,-3.6159205331595246,2007.4421335333604,1940.4578542596082,0.6485427718982496,16.42858014787951,0.3155339805825243,83.03616306125983,0.01733019277986747,-0.02716769684967113,-0.0034969768780472865,-0.40200000000000014,2.281,1.237,-0.00043105925627906494,-0.014738929279576984,0.8,-1.0,-1.0,-0.18,-0.3,0.7,0.66,-0.85,-0.8,-0.08000000000000008,-0.18,0.42,-0.0011593572255761408,0.009224218223001124,1981.5999755859373,0
2023-11-17,1982.5,1984.0,1979.800048828125,1981.5999755859373,32,23.80900001525879,3.737499952316284,75.98999786376953,894.7000122070312,103.917,4.887,4.436,2.161,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.2143,-2.6,10.3,4.7,7814991.0,,,,,,,,,0.5,0.6,1.0,0.85,0.3,0.85,-0.0011593572255761408,0.02535444510969942,-0.00045398457203671416,1966.5800048828125,0.00763760979254946,1962.9599975585938,0.009495852208158517,1973.9049926757812,0.003898355259603914,1927.0699971516926,0.028296833283089295,0.09264847643234693,0.1406287792580243,0.10423404095141485,45.74096455474607,53.08122179759112,10.665144710208551,13.05190169562767,-2.386756985419119,2007.3511484495257,1940.4588369020366,0.615035386452121,15.621433803013442,0.5818181818181818,83.22902995643388,-0.0034739738161875255,-0.008351812770290734,0.00890808279859967,-0.4509999999999996,2.275,1.2359999999999998,-0.004139953425523979,-0.018363703346841675,0.7000000000000001,0.5,-0.5,0.14,1.3,0.0,0.55,0.3,-0.5,0.1739999999999999,1.03,0.04999999999999993,-0.0019681189251675724,0.015240247080270608,1977.699951171875,0
2023-11-20,1978.699951171875,1979.4000244140625,1969.699951171875,1977.699951171875,182,23.57900047302246,3.8125,78.22000122070312,921.5,103.438,4.913,4.421,2.122,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.1669,-2.6,10.3,4.7,7814991.0,,,,,,,,,0.8,0.9,1.0,0.9,0.7200000000000001,0.9,-0.0019681189251675724,0.016550990065214544,0.0007083450433451599,1973.0199951171876,0.0023719759892293357,1962.5699951171875,0.007709256786932572,1973.9749877929687,0.001887036766899941,1928.1799967447917,0.02568222599066705,0.1026828813722733,0.13873860284876427,0.10385514752245958,47.71759045310883,48.82351744408702,10.728019839685658,12.587125324439269,-1.859105484753611,2007.4480964841118,1940.5018791018256,0.5556411328974692,15.235717773437532,3.4210526315789473,83.87547866376921,-0.009660193291987307,0.02934601157551575,0.02006690264630917,-0.492,2.2990000000000004,1.221,-0.004609447924786125,-0.0207609508572294,0.6599999999999999,0.30000000000000004,-0.19999999999999996,0.54,0.0,1.0,0.534,0.4200000000000001,-0.1299999999999999,0.4739999999999999,0.050000000000000044,0.9,0.01092182747107362,0.0313495482281132,1999.300048828125,1
2023-11-21,1990.699951171875,2005.5,1988.5,1999.300048828125,16,23.843000411987305,3.814500093460083,77.91999816894531,940.0,103.565,4.874,4.394,2.147,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.1407,-2.6,10.3,4.7,7814991.0,,,,,,,,,1.0,0.75,1.0,0.85,0.75,0.85,0.01092182747107362,0.019115097903275258,0.01230382219145576,1980.5199951171876,0.009482385311553543,1965.8199951171875,0.017031088194289,1975.189990234375,0.012206450373358324,1929.5366638183593,0.03615551148518259,0.1116685380098481,0.14225838345863212,0.11066307396007831,55.71029864002293,55.24156441291116,12.378109057983238,12.545322071148064,-0.16721301316482595,2010.5316794193955,1939.8483010493546,0.8410994090674069,16.31429617745539,0.2857142857142857,83.8527036949219,0.01119640076630457,-0.003835375186345691,0.0005246146780546468,-0.47999999999999954,2.2470000000000003,1.194,0.0012277886270035676,-0.0046899176381267615,0.6599999999999999,0.19999999999999996,1.0,0.54,0.0,1.3,0.524,0.029999999999999916,0.75,0.4839999999999999,-0.050000000000000044,1.03,-0.003951395098846233,0.02390833071095555,1991.4000244140625,0
2023-11-22,1999.0999755859373,1999.4000244140625,1991.0,1991.4000244140625,6075,23.67200088500977,3.766499996185303,77.97000122070312,924.5999755859376,103.92,4.902,4.406,2.146,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.1648,-2.6,10.3,4.7,7810814.0,,,,,,,,,0.7,0.7,0.5,0.7,0.48999999999999994,0.35,-0.003951395098846233,0.015968598141923085,0.0036792746927831743,1986.7800048828126,0.002325380525219467,1969.8099975585938,0.010960461609103245,1975.5549926757812,0.008020547034643721,1930.4516642252604,0.03157207264925854,0.12151158618532551,0.13628558388428452,0.11074369111253571,51.605769061790774,53.6283220256315,12.89965155144796,12.616187967208043,0.28346358423991624,2011.43088711066,1939.6790982409025,0.7208311735101408,16.092869349888424,4.78421798708458,84.12470217466857,-0.007171896322728077,0.0006417229585837791,-0.012583587914200223,-0.49600000000000044,2.26,1.2059999999999995,0.0034277989668325404,-0.004540490832806499,0.6,-0.30000000000000004,0.19999999999999996,0.64,-0.5,-0.5,0.45199999999999996,-0.26000000000000006,0.18999999999999995,0.5539999999999999,-0.5,-0.5,0.005423283431459369,0.023450813799008374,2002.199951171875,1
2023-11-24,1991.9000244140625,2002.199951171875,1991.5,2002.199951171875,63,24.32900047302246,3.796499967575073,77.08999633789062,931.0999755859376,103.403,4.951,4.468,2.209,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.149,-2.6,10.3,4.7,7810814.0,,,,,,,,,-0.5,0.5,1.0,0.8,-0.25,0.8,0.005423283431459369,0.009224218223001124,0.0075483093642159105,1990.439990234375,0.005908221797792157,1973.6099975585937,0.014486121193471702,1976.3049926757812,0.01310271369655025,1931.4166625976563,0.03664837833542278,0.09762833435959754,0.1354017109477489,0.11221083891359743,52.8840800780196,53.97452124810826,14.02279550790331,12.897509475347098,1.1252860325562128,2013.7966838592108,1938.8133014923517,0.8453426302984881,16.44286237444198,0.049427271300800255,82.29684377332906,0.027754290446513785,-0.011286454649674149,0.007964946613607804,-0.48299999999999965,2.259,1.2679999999999998,-0.0049749807544264835,-0.009065731343855687,0.5,-1.2,-1.3,0.9,0.5,0.0,0.40199999999999997,-0.74,-0.9700000000000001,0.7499999999999999,0.45000000000000007,-0.09999999999999998,0.004794774693022585,0.034362226803500207,2011.800048828125,1
2023-11-27,2011.699951171875,2011.800048828125,2011.699951171875,2011.800048828125,228,24.67200088500977,3.762500047683716,76.2300033569336,917.0999755859376,103.199,4.889,4.388,2.178,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.1528,-2.6,10.3,4.7,7810814.0,,,,,,,,,0.8,0.85,0.8,0.9,0.68,0.7200000000000001,0.004794774693022585,0.015240247080270608,0.011666536018814844,1996.4800048828124,0.00767352736207938,1981.5300048828126,0.01527609668827723,1977.4649963378906,0.01736316574696395,1932.643330891927,0.040957747697639935,0.09522440694451483,0.0901123311742823,0.1132980081682667,58.1533535333429,55.25193790368648,15.508767417785293,13.419761063834738,2.0890063539505555,2017.8800744220193,1937.049918253762,0.9247802319945685,16.121442522321445,0.17354239610290761,81.54182784457153,0.014098417745013858,-0.011155701411472707,-0.008955595991503085,-0.5010000000000003,2.21,1.1879999999999997,-0.001972863456572882,-0.0069093603548986415,0.5599999999999999,1.3,-0.19999999999999996,0.86,-0.19999999999999996,-0.19999999999999996,0.47800000000000004,0.93,-0.06999999999999995,0.724,-0.07999999999999996,-0.1299999999999999,0.013868128872947194,0.0061138912711413695,2039.699951171875,1
2023-11-28,2040.5999755859373,2042.699951171875,2039.699951171875,2039.699951171875,174665,24.93000030517578,3.8010001182556152,77.0199966430664,944.0999755859376,102.746,4.736,4.322,2.102,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.1363,-2.6,10.3,4.7,7810814.0,,,,,,,,,0.0,0.3,1.0,0.85,0.0,0.85,0.013868128872947194,0.0313495482281132,0.0217914041999967,2008.8800048828125,0.01534185526967824,1990.95,0.024485773711984127,1979.6399963378906,0.030338826728641743,1934.308329264323,0.05448543043168086,0.10793718820742802,0.10222013874494344,0.12223091928349256,68.38118876486932,59.800529579918106,18.721885569270853,14.480185964921962,4.2416996043488915,2028.1680709451155,1931.1119217306657,1.1188165852341878,16.83571951729914,4.823614210282129,81.81708488252968,0.010457174566768312,0.01036328546955212,0.010232576766504131,-0.4139999999999997,2.22,1.1219999999999999,-0.004389577418385859,-0.006689997873122189,0.4,-0.8,-0.7,0.86,0.19999999999999996,0.5,0.33399999999999996,-0.68,-0.48999999999999994,0.714,0.1299999999999999,0.5,0.003627996563813518,-0.010393661655821007,2047.0999755859373,1
2023-11-29,2041.699951171875,2052.10009765625,2036.0,2047.0999755859373,15290,25.07200050354004,3.78600001335144,78.08999633789062,936.4000244140624,102.765,4.648,4.256,2.051,3.2,4.0,120.241,-0.4,20687.3,159.0,3.9,7.1262,-2.6,10.3,4.7,7796145.0,,,,,,,,,0.0,0.3,-0.7,0.8,0.0,-0.5599999999999999,0.003627996563813518,0.02390833071095555,0.031180750522143752,2018.439990234375,0.014199077252841308,1999.4799926757812,0.023816183750070552,1982.7349975585937,0.03246272351403401,1936.323329671224,0.05720978734141591,0.10007484699575277,0.10027417721978928,0.11996812226268887,75.10500019554289,59.76967381234538,21.61624634697796,15.907398041333161,5.708848305644798,2039.885733927047,1925.5842611901403,1.0631159116771174,16.550005231584855,0.3894033393437446,81.64884869140172,0.005695956543360969,0.013892492098940501,-0.003946357389501776,-0.39199999999999946,2.205,1.056,0.00018492204076081542,-0.007724617390044819,0.20000000000000004,0.0,0.5,0.52,-1.7,-1.7,0.184,0.0,0.25,0.43199999999999994,-1.41,-1.3599999999999999,-0.004396463341964529,-0.008109020460119853,2038.0999755859373,0
2023-11-30,2046.0999755859373,2047.0999755859373,2033.0999755859373,2038.0999755859373,2506,25.292999267578125,3.828999996185303,79.5999984741211,931.2000122070312,103.497,4.682,4.327,2.09,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.135,-3.0,10.0,4.7,7796145.0,,,,,,,,,1.0,0.7,0.8,0.9,0.7,0.7200000000000001,-0.004396463341964529,0.023450813799008374,0.029967619413053148,2027.77998046875,0.0050893071322273276,2007.2799926757812,0.015354102577922912,1985.6999938964843,0.026388669915151652,1938.323329671224,0.051475749369243484,0.10253831083736495,0.10670492562945204,0.12065891649514286,69.79108162482031,60.2321082076072,22.919620217295687,17.309842476525667,5.609777740770021,2047.9193927587285,1923.4805950342402,0.9210903885824033,16.200012207031282,0.06500412436383633,80.57960837083878,0.008814564438401451,0.019336691087764812,0.011357628811997422,-0.3550000000000004,2.237,1.2269999999999999,0.007123047730258403,-0.004070438799076204,0.26000000000000006,1.0,0.19999999999999996,0.5800000000000001,1.5,0.0,0.22599999999999998,0.7,0.019999999999999907,0.506,1.28,0.0,0.016142497820600843,-0.004023331176144729,2071.0,1
2023-12-01,2038.300048828125,2073.199951171875,2036.0,2071.0,614,25.499000549316406,3.908999919891357,76.76000213623047,932.0,103.268,4.54,4.197,1.981,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1285,-3.0,10.0,4.7,7796145.0,,,,,,,,,0.5,0.7,0.8,0.9,0.35,0.7200000000000001,0.016142497820600843,0.034362226803500207,0.043009682445660724,2041.539990234375,0.014430287874127368,2015.989990234375,0.027286846676867427,1989.9699951171874,0.04071920937583817,1940.8816630045574,0.0670408399830078,0.13120496576601648,0.11654184248646103,0.13117103978912334,86.80844543110533,66.17541617374569,26.30409320037802,19.10869262129614,7.1954005790818805,2062.951430974896,1916.9885592594787,1.0551412076883566,16.60001046316966,0.01588139135472924,81.21886957543133,0.008144596833256745,-0.03567834663732994,0.020893163694373218,-0.34299999999999997,2.216,1.097,-0.0022126245205175143,-0.0013055714050850264,0.4600000000000001,-0.5,0.5,0.54,0.0,-0.19999999999999996,0.346,-0.35,0.35,0.49000000000000005,0.0,-0.1299999999999999,-0.022646076491580236,-0.03510379100525107,2024.0999755859373,0
2023-12-04,2075.300048828125,2130.199951171875,2021.0,2024.0999755859373,1071,24.55500030517578,3.820499897003174,75.02999877929688,921.0999755859376,103.712,4.636,4.255,2.053,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1434,-3.0,10.0,4.7,7796145.0,,,,,,,,,1.0,0.9,1.0,0.8,0.9,0.8,-0.022646076491580236,0.0061138912711413695,0.01636955841623755,2043.9999755859376,-0.009735812249359599,2020.239990234375,0.0019106568379108069,1991.5999938964844,0.016318528715130176,1942.643328857422,0.04193082977121931,0.2504866832710015,0.17928868624132752,0.15827022646529268,67.70266800173967,55.92124877310264,24.914671587706835,20.26988841457828,4.644783173128555,2066.1643484899937,1917.0356393029751,0.7179324280744462,23.357151576450892,0.02758162461177125,82.43127470362359,-0.0370210684263832,-0.022537823199421658,-0.022640067716001133,-0.3810000000000002,2.202,1.1549999999999998,0.004299492582406916,0.004970978400953507,0.5,0.5,1.0,0.5800000000000001,0.19999999999999996,1.7,0.38999999999999996,0.55,0.9,0.506,0.07999999999999996,1.3599999999999999,-0.0027666496978817623,-0.022775542780485547,2018.5,0
2023-12-05,2035.0999755859373,2037.0,2010.199951171875,2018.5,289,24.201000213623047,3.7725000381469727,74.12000274658203,902.5999755859376,104.05,4.578,4.166,1.98,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1471,-3.0,10.0,4.7,7796145.0,,,,,,,,,1.0,0.8,1.0,0.7,0.8,0.7,-0.0027666496978817623,-0.010393661655821007,0.01862132865799615,2039.7599853515626,-0.010422787732007777,2024.3199951171875,-0.002875037114303036,1993.4449951171875,0.012568696374458899,1944.2299947102865,0.03820021576242616,0.2244309916718591,0.1798443839922993,0.15738793197916967,63.416912578597426,54.156400191824595,23.095443820636547,20.834999495789933,2.2604443248466133,2068.789514015122,1918.1004762192526,0.6662695923248709,23.821437290736608,0.07307206068268016,83.4056436551889,-0.014416619309840395,-0.012128429261895946,-0.012563763944569817,-0.4119999999999999,2.1860000000000004,1.0660000000000003,0.0032590249922863634,0.01269149163957728,0.7,0.0,0.0,0.5800000000000001,0.0,0.19999999999999996,0.55,-0.09999999999999998,0.10000000000000009,0.476,-0.10000000000000009,-0.02000000000000013,0.005945008669804297,-0.020163463548117377,2030.5,1
2023-12-06,2019.9000244140625,2035.800048828125,2019.0,2030.5,417,23.888999938964844,3.7165000438690186,72.5999984741211,889.7000122070312,104.153,4.594,4.105,1.954,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1606,-3.0,10.0,4.7,7737385.0,,,,,,,,,1.0,0.9,0.5,0.7,0.9,0.35,0.005945008669804297,-0.008109020460119853,0.03238760910639038,2036.439990234375,-0.0029168501222034404,2027.439990234375,0.0015092973308035162,1996.6299926757813,0.01696358736894865,1946.216660563151,0.04330624700975538,0.22868457118894786,0.17469978920547619,0.1550598323797726,65.88446629270739,57.47934907338292,22.364191936799443,21.140837983991837,1.2233539528076065,2072.6147827645586,1920.6452025870042,0.7228735993343111,24.857151576450892,0.42533659730722156,84.99727929602851,-0.012892040490234513,-0.02050734236556717,-0.01484426606009015,-0.4889999999999999,2.1510000000000007,1.0050000000000003,0.000989908697741626,0.013506544056828718,0.9,0.0,0.5,0.8200000000000001,-0.5,-0.30000000000000004,0.73,0.09999999999999998,0.55,0.6579999999999999,-0.35,-0.3700000000000001,-0.0002954816970881513,-0.023737971520253587,2029.9000244140625,0
2023-12-07,2029.199951171875,2034.9000244140625,2024.0,2029.9000244140625,67,23.73200035095215,3.784499883651733,70.4800033569336,908.0999755859376,103.541,4.597,4.15,1.998,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1486,-3.0,10.0,4.7,7737385.0,,,,,,,,,0.5,0.7,1.0,0.75,0.35,0.75,-0.0002954816970881513,-0.004023331176144729,0.04017423746557136,2034.8,-0.0024080870778147023,2031.289990234375,-0.0006842773936733826,2000.5499938964845,0.014670980783845655,1948.2299947102865,0.04192011719638922,0.22739734982027301,0.1724188685599914,0.15126366607481526,61.59273337623839,60.08952854830163,21.48854990771474,21.21038036873642,0.27816953897832164,2074.8011609963137,1926.2988267966552,0.6976401965333412,23.935721261160698,0.13601299228583028,85.53429944000008,-0.006572045226414747,-0.02920103528574025,0.018296741283480245,-0.44700000000000006,2.152,1.0500000000000003,-0.005875970927385787,0.00042513309564529145,0.8,-0.5,-0.5,0.8600000000000001,0.5,0.0,0.6599999999999999,-0.55,-0.55,0.6639999999999999,0.4,-0.050000000000000044,-0.015567257109156851,0.00014775444810344318,1998.300048828125,0
2023-12-08,2031.699951171875,2033.0999755859373,1995.0,1998.300048828125,449,22.97100067138672,3.819999933242798,71.62999725341797,916.2000122070312,104.01,4.722,4.227,2.006,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1702,-3.0,10.0,4.7,7737385.0,,,,,,,,,1.0,0.7,-1.0,0.5,0.7,-0.5,-0.015567257109156851,-0.03510379100525107,0.017360807709981607,2020.260009765625,-0.010869868646287584,2030.9,-0.016051972609126497,2002.2549987792968,-0.001975247884801412,1949.7016621907553,0.024926063089448558,0.18755687064538207,0.19187983801337674,0.16254215450314055,53.667120744494696,57.112464148829176,18.036826050064064,20.57566950500195,-2.5388434549378864,2074.5314649764196,1929.978532582174,0.47264012644961145,26.35715157645086,0.9769364664926022,86.99229421164345,-0.032066394248763674,0.016316598208153232,0.00938038067973479,-0.4950000000000001,2.2210000000000005,1.1270000000000002,0.004529606629258165,0.0071851880543827296,0.9,0.5,0.0,0.5000000000000001,-2.0,-2.0,0.73,0.35,-0.10000000000000009,0.41999999999999993,-1.25,-1.2,-0.010158659026220707,0.011409661312465458,1978.0,0
2023-12-11,2004.0999755859373,2004.199951171875,1977.199951171875,1978.0,651,22.77300071716309,3.7799999713897705,71.80999755859375,912.0999755859376,104.095,4.71,4.234,2.035,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1741,-3.0,10.0,4.7,7737385.0,,,,,,,,,1.0,0.8,1.0,0.9,0.8,0.9,-0.010158659026220707,-0.022775542780485547,0.02349168218337483,2011.0400146484376,-0.01642931737199349,2027.5199951171876,-0.024423924418227716,2004.525,-0.013232561329990955,1950.6066630045573,0.014043496064577221,0.13450355395416355,0.19571206826441562,0.15541161627185981,50.06146020239359,52.04991604501292,13.507559006640577,19.162047405329677,-5.6544883986891,2070.134515576083,1938.9154844239172,0.2978570656451606,27.435721261160698,1.7332268370607027,86.85724048752188,-0.008619561553113497,0.0025129179404959068,-0.01047119438535471,-0.476,2.199,1.134,0.0008172291125851938,0.0036929188522061285,0.9,0.0,0.0,0.5,2.0,0.5,0.71,0.10000000000000009,-0.09999999999999998,0.43999999999999984,1.4,0.55,-0.00010108754897619754,0.024418629336766973,1977.800048828125,0
2023-12-12,1984.199951171875,1994.199951171875,1977.800048828125,1977.800048828125,95,22.72800064086914,3.78600001335144,71.95999908447266,927.4000244140624,103.865,4.732,4.202,2.04,3.1,4.0,120.374,-1.1,20696.7,127.0,3.7,7.1772,-3.0,10.0,4.7,7737385.0,,,,,,,,,1.0,0.75,1.0,0.8,0.75,0.8,-0.00010108754897619754,-0.020163463548117377,0.01660244092938834,2002.9000244140625,-0.012531816506058724,2021.3300048828125,-0.021535303958054697,2006.1400024414063,-0.014126608102521532,1951.378330485026,0.013540028568694629,0.13808802197008987,0.17645612061586413,0.15408969840681228,45.17287725325841,57.404984639235025,9.789105144018095,17.28745895306736,-7.4983538090492665,2067.0540890838297,1945.2259157989831,0.26737766930735213,26.62142508370534,0.2820665083135392,87.02041503750466,-0.0019760275271951677,0.002088866884538021,0.0015873127002865584,-0.5300000000000002,2.162,1.1019999999999999,-0.0022095201498631978,-0.0017779913503124245,0.9,0.0,0.5,0.5,0.0,0.0,0.7,-0.050000000000000044,0.4,0.45999999999999996,-0.09999999999999998,0.050000000000000044,0.0022752552780380686,0.03064009206686169,1982.300048828125,1
